date,min,max,median,q1,q3,stdev,count,station,latitude,longitude
2021-05-07,3.0,18.0,7.0,5.0,9.0,3.438,205,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-08,3.0,15.0,6.0,5.0,7.0,2.09,204,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-09,3.0,31.0,9.0,7.0,14.0,5.156,172,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-10,3.0,38.0,7.0,5.0,10.0,4.83,151,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-13,3.0,19.0,6.0,5.0,8.0,3.925,204,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-14,4.0,17.0,10.0,8.0,12.0,2.927,226,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-15,3.0,29.0,7.0,6.0,12.0,5.383,258,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-16,4.0,51.0,7.0,6.0,9.0,3.771,262,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-17,4.0,35.0,6.0,5.0,8.0,3.755,240,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-18,3.0,24.0,8.0,5.0,11.0,3.984,188,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-19,3.0,29.0,7.0,6.0,9.0,3.929,280,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-20,5.0,27.0,8.0,7.0,12.0,4.789,280,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-21,2.0,43.0,7.0,4.0,10.0,6.378,262,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-22,2.0,41.0,8.0,4.5,11.0,5.356,200,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-23,4.0,24.0,11.0,8.0,13.0,3.529,309,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-24,6.0,83.0,16.0,13.0,21.0,7.013,262,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-25,2.0,52.0,9.0,6.0,13.0,5.576,294,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-26,2.0,26.0,9.0,7.0,11.0,4.043,318,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-27,2.0,19.0,7.0,6.0,9.0,2.754,281,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-28,2.0,19.0,6.0,4.0,9.0,3.051,289,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-29,3.0,25.0,5.0,4.0,7.0,3.227,241,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-30,2.0,39.0,7.0,5.0,10.0,4.37,315,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-05-31,2.0,34.0,6.0,5.0,13.0,6.728,225,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-01,1.0,23.0,4.0,3.0,5.0,2.063,343,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-02,2.0,26.0,6.0,4.0,9.0,3.92,287,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-03,1.0,11.0,4.0,2.0,6.0,2.182,249,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-04,1.0,21.0,4.0,3.0,7.0,3.354,282,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-05,3.0,25.0,8.0,6.0,11.0,4.046,281,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-06,1.0,43.0,6.0,4.0,10.0,5.623,379,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-07,1.0,53.0,4.0,3.0,5.0,4.472,690,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-08,1.0,47.0,5.0,3.0,8.0,4.84,494,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-09,1.0,15.0,6.0,3.0,8.0,2.893,556,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-10,1.0,17.0,3.0,2.0,4.5,1.803,324,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-11,1.0,36.0,5.0,3.0,8.0,5.015,331,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-12,1.0,39.0,5.0,3.0,7.0,6.649,279,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-13,1.0,53.0,4.0,3.0,6.0,5.809,275,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-14,1.0,21.0,6.0,4.0,8.0,3.599,374,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-15,2.0,15.0,4.0,3.0,6.0,2.255,353,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-17,1.0,13.0,2.0,1.0,5.0,2.808,265,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-18,1.0,51.0,4.0,2.0,8.0,6.819,491,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-19,1.0,19.0,3.0,2.0,4.0,2.692,573,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-20,1.0,27.0,6.0,3.0,9.0,4.308,641,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-21,2.0,37.0,6.0,4.0,16.0,8.501,578,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-22,2.0,24.0,5.0,3.0,8.0,3.906,449,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-23,2.0,25.0,7.0,3.0,10.0,4.568,618,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-24,1.0,85.0,8.0,4.0,10.0,5.424,540,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-25,3.0,18.0,7.0,6.0,8.0,1.775,638,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-26,1.0,43.0,10.0,4.0,25.0,11.979,654,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-27,1.0,81.0,6.0,4.0,10.0,5.747,676,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-28,2.0,27.0,5.0,4.0,7.0,3.258,620,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-29,2.0,47.0,9.0,4.0,22.0,13.033,250,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-06-30,2.0,18.0,4.0,3.0,7.0,2.727,360,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-07-01,5.0,22.0,8.0,6.0,15.0,5.164,37,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-13,9.0,34.0,16.0,13.0,20.0,5.449,483,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-14,3.0,24.0,11.0,7.0,14.0,4.513,941,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-15,1.0,65.0,10.0,6.0,14.0,6.894,1009,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-16,5.0,51.0,11.0,9.0,15.0,4.39,1112,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-17,6.0,44.0,12.0,10.0,15.0,6.052,1262,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-18,6.0,32.0,11.0,9.0,15.0,4.552,999,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-19,6.0,69.0,11.0,9.0,15.0,5.125,1248,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-20,4.0,45.0,14.0,11.0,20.0,7.809,1188,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-21,3.0,36.0,10.0,7.0,14.0,5.9,1291,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-22,5.0,21.0,10.0,8.0,12.0,3.195,1162,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-23,4.0,41.0,7.0,6.0,10.0,6.619,1245,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-24,2.0,27.0,5.0,4.0,7.0,3.337,1232,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-25,3.0,64.0,6.0,5.0,8.0,4.221,1177,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-26,4.0,94.0,8.0,6.0,12.0,6.604,883,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-27,2.0,251.0,6.0,5.0,8.0,9.307,950,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-28,2.0,38.0,5.0,4.0,7.0,3.677,797,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-29,3.0,29.0,5.0,4.0,6.0,1.884,865,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-30,3.0,25.0,6.0,5.0,8.0,2.187,1195,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-08-31,4.0,55.0,8.0,6.0,9.0,3.813,1198,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-01,3.0,31.0,7.0,6.0,9.0,3.664,1217,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-02,3.0,27.0,7.0,6.0,11.0,3.815,1186,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-03,4.0,52.0,12.0,9.0,15.0,5.336,1282,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-04,1.0,160.0,7.0,6.0,11.0,6.899,1254,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-05,1.0,66.0,6.0,4.0,9.0,6.223,1034,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-06,3.0,18.0,6.0,5.0,8.0,2.688,1043,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-07,2.0,34.0,6.0,4.0,8.0,3.752,1096,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-08,2.0,27.0,7.0,6.0,11.0,4.091,1431,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-09,2.0,23.0,5.0,4.0,8.0,3.894,1239,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-10,2.0,29.0,8.0,6.0,12.0,4.565,1381,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-11,2.0,28.0,7.0,6.0,11.0,4.301,1424,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-12,1.0,36.0,4.0,3.0,6.0,5.382,1397,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-13,2.0,36.0,6.0,4.0,11.0,5.187,1417,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-14,3.0,44.0,7.0,5.0,11.0,7.294,1434,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-15,3.0,36.0,8.0,6.0,11.0,4.87,1424,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-16,1.0,36.0,6.0,3.0,10.0,5.573,1386,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-17,2.0,86.0,7.0,5.0,12.0,8.609,1389,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-18,3.0,60.0,11.0,8.0,17.0,10.463,1401,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-19,1.0,59.0,8.0,4.0,14.0,7.95,1416,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-20,1.0,35.0,7.0,4.0,13.0,6.7,1395,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-21,2.0,49.0,8.0,5.0,13.0,9.073,1395,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-22,1.0,43.0,8.0,5.0,12.0,6.803,1411,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-23,2.0,73.0,6.0,5.0,12.0,8.7,1422,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-24,2.0,133.0,9.0,6.0,13.0,6.823,1387,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-25,2.0,49.0,10.0,6.0,17.0,8.99,1418,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-26,1.0,61.0,5.0,3.0,7.0,11.497,1411,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-27,4.0,119.0,36.0,27.0,47.0,17.171,1357,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-28,5.0,68.0,23.0,18.0,30.0,9.555,1427,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-29,1.0,132.0,8.0,5.0,13.0,8.947,1432,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-09-30,1.0,66.0,6.0,3.0,9.0,8.858,1425,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-01,0.0,49.0,6.0,3.0,14.0,10.033,1428,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-02,0.0,116.0,28.0,14.0,37.0,19.573,1417,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-03,9.0,86.0,20.0,16.0,27.0,11.318,1426,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-04,13.0,75.0,24.0,20.0,30.0,10.71,1426,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-05,2.0,80.0,9.0,6.5,15.0,9.554,1417,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-06,3.0,67.0,21.0,13.0,29.0,13.159,1428,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-07,6.0,95.0,41.0,30.0,48.0,15.981,1427,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-08,14.0,95.0,39.0,26.0,51.0,16.184,1435,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-09,10.0,107.0,34.0,22.0,43.0,15.682,1434,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-10,2.0,63.0,15.0,8.0,22.0,10.051,1431,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-11,3.0,127.0,13.0,7.0,21.0,26.269,1439,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-12,4.0,81.0,18.0,10.0,44.0,20.464,1432,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-13,11.0,79.0,28.0,21.0,38.0,12.677,1429,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-14,10.0,217.0,39.0,24.0,58.0,22.552,1435,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-15,13.0,299.0,43.0,31.0,63.0,21.574,1433,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-16,12.0,105.0,35.0,26.0,54.0,18.719,1424,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-17,13.0,174.0,42.0,29.0,53.0,16.464,1435,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-18,14.0,103.0,47.5,37.0,62.0,17.205,1350,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-19,2.0,119.0,49.0,33.0,65.0,24.084,1438,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-20,2.0,107.0,23.0,14.0,37.0,20.762,1211,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-21,0.0,56.0,16.0,5.0,27.0,12.002,1414,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-22,3.0,88.0,23.0,15.0,32.0,15.582,1431,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-23,1.0,64.0,15.0,7.0,33.0,15.336,1425,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-24,3.0,139.0,18.0,12.0,36.5,25.454,1429,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-25,1.0,96.0,19.0,6.0,36.0,23.616,1430,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-26,1.0,100.0,19.0,12.0,31.0,17.48,1433,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-27,9.0,89.0,29.0,23.0,37.0,13.149,1436,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-28,4.0,192.0,30.0,11.0,52.0,35.827,1432,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-29,5.0,91.0,27.0,17.0,38.0,15.912,1436,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-30,6.0,90.0,29.0,21.0,44.0,16.187,1435,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-10-31,11.0,127.0,29.0,21.0,52.0,26.382,1403,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-01,3.0,110.0,37.0,22.0,53.0,20.965,1435,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-02,6.0,123.0,30.0,16.0,55.0,25.335,1312,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-03,1.0,74.0,17.0,8.0,25.0,13.4,1415,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-04,2.0,100.0,37.0,23.0,52.0,20.866,1432,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-05,22.0,241.0,99.0,84.0,117.0,31.156,1415,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-06,30.0,305.0,131.0,101.0,165.0,49.621,1363,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-07,62.0,300.0,142.0,109.0,181.0,49.727,1408,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-08,7.0,273.0,118.0,72.0,159.5,57.968,1093,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-09,4.0,182.0,58.0,32.0,88.0,32.329,1251,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-10,14.0,230.0,53.0,37.0,81.0,33.529,1276,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-11,3.0,193.0,45.0,21.0,80.0,40.627,1180,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-12,2.0,112.0,16.0,10.0,27.0,17.682,1261,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-13,5.0,232.0,87.0,28.0,117.0,50.451,1250,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-14,6.0,107.0,39.0,25.0,66.0,24.787,1209,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-15,1.0,96.0,16.0,10.0,31.0,17.176,1169,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-16,1.0,251.0,24.0,9.0,47.0,34.497,1275,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-17,1.0,195.0,20.5,13.0,46.0,24.446,958,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-18,7.0,158.0,36.0,26.0,68.0,35.535,1190,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-19,5.0,185.0,39.5,22.0,60.0,29.99,1058,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-20,1.0,292.0,26.0,14.0,47.0,51.657,1219,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-21,4.0,125.0,20.0,15.0,31.0,14.73,1371,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-22,4.0,164.0,22.0,13.0,36.0,25.299,1326,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-23,3.0,166.0,21.0,13.0,44.5,26.476,1269,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-24,2.0,120.0,16.0,9.0,29.0,18.246,1293,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-25,0.0,109.0,26.0,11.0,38.0,20.385,1338,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-26,2.0,103.0,29.0,16.0,47.0,22.115,1349,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-27,1.0,227.0,30.0,10.0,62.0,49.189,1322,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-28,3.0,337.0,97.0,44.0,130.0,77.438,1317,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-29,1.0,136.0,18.0,10.0,38.0,21.585,1348,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-11-30,2.0,147.0,27.0,9.0,51.0,31.371,1255,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-01,2.0,234.0,16.0,8.0,51.0,36.162,1218,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-02,1.0,79.0,8.0,5.0,20.0,16.337,1219,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-03,1.0,79.0,19.0,12.0,27.0,12.153,571,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-04,22.0,244.0,74.0,58.0,91.0,29.395,1263,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-05,16.0,137.0,78.0,66.0,90.0,19.329,1264,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-06,17.0,170.0,76.0,48.0,99.0,32.104,1266,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-07,2.0,310.0,85.0,26.0,169.0,81.651,1247,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-08,7.0,98.0,43.0,33.0,53.0,16.993,1182,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-09,7.0,167.0,41.0,26.0,74.0,32.834,1234,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-10,2.0,204.0,27.0,12.0,56.5,34.748,1117,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-11,2.0,105.0,17.0,10.0,33.0,19.527,1203,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-12,6.0,138.0,38.0,27.0,63.0,24.198,1225,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-13,6.0,152.0,43.0,30.0,61.0,21.45,1091,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-14,7.0,306.0,80.0,38.0,123.0,67.547,1044,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-15,22.0,159.0,71.0,55.0,91.0,24.115,1222,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-16,14.0,294.0,74.0,48.0,128.0,56.289,1253,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-17,2.0,321.0,59.0,16.0,128.0,67.077,1234,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-18,3.0,167.0,33.0,11.0,64.0,33.548,1097,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-19,3.0,204.0,30.0,12.0,47.0,31.322,1126,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-20,3.0,103.0,32.0,21.0,43.0,16.903,1068,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-21,2.0,74.0,10.0,6.0,20.0,12.748,1205,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-22,2.0,147.0,27.0,13.0,51.0,28.851,1225,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-23,2.0,145.0,39.0,29.0,52.0,22.242,1129,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-24,5.0,136.0,54.0,27.0,79.0,31.171,1149,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-25,5.0,190.0,82.0,26.0,120.0,48.51,1188,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-26,5.0,330.0,57.0,21.0,95.0,60.064,1265,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-27,3.0,152.0,54.0,31.0,72.0,27.479,1302,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-28,10.0,346.0,82.0,56.0,102.0,63.404,1247,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-29,5.0,371.0,58.0,27.0,109.0,60.947,1263,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-30,6.0,266.0,147.0,99.0,173.0,59.51,1258,Microrayon Kok-Jar,42.8500560033,74.63297009468
2021-12-31,1.0,405.0,43.0,10.0,143.0,84.61,1263,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-01,0.0,158.0,15.0,7.0,49.0,32.287,1343,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-02,2.0,271.0,31.0,16.0,52.0,48.205,1354,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-03,5.0,135.0,36.5,18.0,52.0,24.235,1322,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-04,5.0,163.0,31.0,16.0,65.0,33.876,1320,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-05,8.0,84.0,33.0,25.0,44.0,14.195,1327,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-06,7.0,212.0,68.0,44.0,97.0,35.774,1374,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-07,14.0,103.0,46.0,33.0,56.0,17.229,1387,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-08,19.0,163.0,77.0,40.0,103.0,34.047,957,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-09,30.0,157.0,86.0,72.0,101.0,20.929,899,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-10,37.0,128.0,74.0,60.0,93.0,20.703,842,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-11,1.0,139.0,69.0,50.0,92.0,31.907,1267,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-12,0.0,170.0,22.0,10.0,43.0,24.598,1425,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-13,1.0,218.0,34.0,22.0,53.0,37.196,1403,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-14,1.0,97.0,22.0,10.0,34.5,21.205,1185,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-15,1.0,145.0,28.0,16.0,50.0,29.917,1205,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-16,6.0,126.0,37.0,25.0,52.0,22.261,1115,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-17,2.0,196.0,33.0,19.0,66.0,39.035,1338,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-18,11.0,302.0,62.0,46.0,90.0,45.522,1419,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-19,3.0,103.0,26.0,16.0,42.0,21.258,1142,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-20,4.0,115.0,30.0,18.0,50.0,21.547,1307,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-21,7.0,210.0,63.0,48.5,79.0,32.076,1288,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-22,2.0,164.0,36.0,24.0,78.0,36.412,1275,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-23,18.0,125.0,45.0,36.0,58.0,16.065,1101,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-24,24.0,158.0,74.0,55.0,93.0,25.094,1368,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-25,23.0,190.0,73.0,56.0,93.0,28.178,982,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-26,1.0,252.0,59.0,48.0,82.0,33.337,997,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-27,4.0,123.0,29.0,15.0,54.0,25.208,1409,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-28,2.0,227.0,66.0,36.0,106.0,47.984,1418,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-29,9.0,134.0,38.0,24.0,57.0,23.156,1400,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-30,6.0,131.0,24.0,15.0,41.0,26.489,1419,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-01-31,13.0,177.0,111.0,96.0,123.0,29.442,1405,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-02-01,79.0,411.0,139.0,116.0,226.0,83.452,1240,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-02-02,11.0,431.0,131.0,72.0,235.0,88.313,1011,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-02-03,4.0,136.0,43.0,32.0,55.0,25.661,1146,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-02-04,5.0,233.0,46.0,26.0,75.0,33.846,1432,Microrayon Kok-Jar,42.8500560033,74.63297009468
2022-02-05,2.0,56.0,10.0,7.0,16.0,9.328,1417,Microrayon Kok-Jar,42.8500560033,74.63297009468
